ER25001,ER25002,ER25003,ER25004,ER27442,ER27451,ER27708,ER28037,ER36001,ER36002,ER36003,ER36004,ER40614,ER40622,ER41027,ER42001,ER42002,ER42003,ER42004,ER46592,ER46600,ER46935,ER47301,ER47302,ER47303,ER47304,ER51953,ER51961,ER52046,ER52343,ER53001,ER53002,ER53003,ER53004,ER57709,ER57730,ER58152,ER60001,ER60002,ER60003,ER60004,ER64869,ER64910,ER65349,ER66001,ER66002,ER66003,ER66004,ER70941,ER71042,ER71064,ER71426,ER72001,ER72002,ER72003,ER72004,ER76960,ER77064,ER77086,ER77448,ER78001,ER78002,ER78003,ER78004,ER81188,ER81340,ER81422,ER81775
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1075,21,26,14,0,2,30000
7,1900,21,26,1,0,2,170600,8,7457,21,26,1,500,275200,6,8699,21,26,1,0,250653,6,8357,21,26,1,0,0,320300,4,8360,21,26,1,0,350200,,,,,,,,3,3722,21,26,8,0,0,351000,1,3381,21,26,14,0,0,330100,,,,,,,,
7,2122,21,26,8,0,0,29900,8,3248,21,26,8,0,64824,6,5348,21,26,8,0,59800,6,7122,21,26,8,0,0,96000,4,8415,21,26,8,0,116000,2,5190,21,26,8,0,90800,3,2631,21,26,8,0,0,80200,1,3127,21,26,1,0,0,95000,2,499,21,26,1,0,0,89600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3743,24,29,0,0,0,39597,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,8118,24,29,0,0,0,0,4,8033,24,29,0,0,9000,2,8840,24,29,0,0,65000,3,2860,24,29,0,0,0,52000,1,7343,24,29,2,0,0,65300,2,5865,24,29,2,0,0,70000
7,7164,24,29,8,0,0,23800,8,2305,24,29,8,0,33600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,4051,24,29,0,0,46300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,7300,24,29,1,0,0,35000,4,8974,24,29,1,0,110200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,411,9,12,0,500,1,77124,8,2633,9,12,0,600,39800,6,853,9,12,0,150,25300,6,4716,9,12,0,200,1,33000,4,1352,9,12,0,0,29000,2,440,10,13,0,120,19000,3,3900,10,13,0,200,30,19800,,,,,,,,,,,,,,,,
7,1838,39,45,8,500,3,73000,8,5519,39,45,8,2000,81016,6,4449,39,45,8,2600,100010,6,4668,39,45,8,2400,1,111520,4,1428,39,45,8,0,123900,2,6294,39,45,8,3600,137300,3,5147,39,45,8,3600,1,140700,1,3452,39,45,10,5000,1,141500,2,2992,39,45,10,6000,1,194000
7,2827,9,12,8,200,1,13000,8,3578,9,12,8,0,18000,,,,,,,,6,6283,10,13,8,0,1,3122,4,1274,10,13,8,500,48097,,,,,,,,3,4502,10,13,8,0,1,12877,1,3703,32,37,15,300,1,27010,2,7663,10,13,15,0,0,33500
7,5054,9,12,0,0,1,21404,8,2583,9,12,0,0,23516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,2925,10,13,99,0,16877,6,6290,10,13,99,0,1,259,,,,,,,,,,,,,,,,,,,,,,,1,3659,10,13,15,0,6,73000,2,8085,10,13,15,0,2,29276
,,,,,,,,,,,,,,,,,,,,,,6,5542,9,12,0,0,0,3000,4,1633,9,12,0,0,9946,2,108,9,12,0,0,6800,3,4867,9,12,0,0,0,13400,1,3701,9,12,99,0,2,17817,2,5240,9,12,99,0,0,13235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1949,10,13,8,0,14988,3,4653,10,13,8,0,1,22000,1,3789,10,13,24,0,5,25001,2,6359,10,13,24,0,99,35000
,,,,,,,,,,,,,,,,,,,,,,6,8579,42,48,0,0,0,12295,4,3609,42,48,0,0,10000,2,8054,45,51,0,0,20000,,,,,,,,,1,3868,5,8,1,0,0,23000,2,7538,5,8,1,0,0,18200
7,906,10,13,8,0,1,29640,8,4988,10,13,8,0,14200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,7890,10,13,8,0,12197,6,5782,10,13,8,0,0,15496,4,1407,10,13,8,0,10559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,1623,9,12,8,0,42000,6,5879,9,12,8,0,0,36400,4,4842,10,13,8,0,47424,2,8552,9,12,8,0,26837,3,6205,9,12,8,0,0,44720,1,3613,9,12,15,0,0,146900,2,5405,9,12,15,250,0,38760
,,,,,,,,,,,,,,,6,6147,46,53,8,0,60456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7215,10,13,8,0,15000,2,7898,10,13,8,0,17520,3,4669,10,13,8,0,0,150000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,8136,10,13,1,150,1,84070,4,5967,10,13,1,200,79010,2,1416,10,13,1,150,112050,3,1002,10,13,1,250,2,113002,1,1035,10,13,4,200,1,155100,2,274,10,13,4,0,0,174500
7,5099,10,13,8,0,0,137600,8,78,10,13,8,0,124250,6,2352,10,13,8,0,130208,6,3475,10,13,8,0,0,162500,4,6208,10,13,8,0,116710,2,2022,10,13,8,0,131550,3,816,10,13,8,0,0,123119,1,397,10,13,6,0,0,94553,2,773,10,13,6,0,99,128853
7,2293,10,13,8,2940,3,44355,8,3534,10,13,8,999998,45650,6,1848,10,13,8,2520,23189,6,7742,10,13,8,0,0,35682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7805,10,13,8,0,31430,2,6965,10,13,8,0,25200,,,,,,,,,,,,,,,,,,,,,,,,
7,7894,10,13,8,1200,1,75520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,6134,10,13,8,100,102700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1108,42,48,8,500,52,26730,8,4129,14,19,8,500,28000,6,1630,14,19,8,500,26653,6,4288,14,19,8,200,1,33440,4,4471,14,19,8,365,33110,2,502,14,19,8,1000,40876,3,4722,14,19,8,900,1,42384,1,7183,14,19,6,500,20,43718,,,,,,,,
7,1328,9,12,8,0,10,105100,8,6805,9,12,8,2000,82000,6,1639,42,48,8,3500,95000,6,5910,2,4,8,0,0,52500,4,3539,42,48,8,0,34006,2,404,9,12,8,0,74500,3,4429,27,32,8,500,1,-8000,1,5343,27,32,1,0,0,76400,2,4482,27,32,1,0,0,137040
7,1934,42,48,0,0,1,5500000,8,6591,42,48,0,0,307000,6,5063,42,48,0,0,210000,6,7483,2,4,0,0,0,104000,4,5921,9,12,0,0,125000,2,3181,9,12,0,0,60000,,,,,,,,,1,7864,9,12,1,0,0,88000,2,4523,9,12,1,0,1,220048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7365,27,32,8,0,58000,3,6123,27,32,8,0,1,28000,1,6353,27,32,1,0,0,600,2,4366,27,32,1,0,2,43200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7770,42,48,0,0,0,54000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8999,42,48,14,0,4,149500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8505,14,19,6,100,1,45068
7,1974,27,32,1,0,12,125600,8,6288,27,32,1,1040,141602,6,1956,27,32,1,1040,104390,6,4156,27,32,1,0,0,59988,4,4642,27,32,1,0,47122,2,1188,27,32,1,0,58100,3,4240,27,32,1,0,0,53800,1,5851,27,32,4,0,0,53511,2,6404,27,32,4,300,0,37693
7,7450,42,48,8,1000,10,313600,8,5853,42,48,8,0,34000,6,4487,42,48,8,0,153000,6,8481,42,48,8,0,0,118480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3360,27,32,1,500,2,146040,8,6488,27,32,1,999998,230168,6,6386,27,32,1,1,158920,6,5137,27,32,1,400,0,182000,4,6527,27,32,1,500,72000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6643,42,48,8,0,1,60000,8,7863,42,48,8,600,111000,6,3498,42,48,8,2500,65000,6,6482,42,48,8,2000,1,80000,4,6872,42,48,8,1500,83600,2,3310,42,48,8,1200,84600,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7596,42,48,99,3500,47900,2,4250,42,48,99,0,58300,3,5237,42,48,99,0,0,129004,1,7640,42,48,1,0,0,92648,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7058,42,48,15,0,0,153004
7,4831,14,19,8,1600,1,32932,8,4500,14,19,8,2000,43715,6,2943,14,19,8,0,48264,6,7512,14,19,8,0,52,42762,4,1761,14,19,8,0,47519,2,1034,14,19,8,700,12050,3,4719,14,19,8,0,0,26980,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4028,14,19,13,0,36,30700,2,2025,14,19,13,0,10,24544
7,5323,21,26,8,0,6,69000,8,4406,21,26,8,100,57163,6,4468,14,19,8,0,66320,6,4349,14,19,8,0,0,33760,4,1686,14,19,8,0,27548,2,91,14,19,8,350,19101,3,4170,14,19,8,300,1,24005,1,3926,14,19,15,400,1,11000,2,2065,14,19,15,0,16,56376
7,6541,21,26,8,0,2,84700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5675,14,19,8,30,4,49151,8,4598,14,19,8,120,34403,6,3928,14,19,8,0,31500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2878,22,27,8,0,26901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6480,21,26,1,0,2,111178,8,5184,21,26,1,0,107410,6,3722,21,26,1,0,106060,6,8428,21,26,1,0,0,115000,4,3274,21,26,1,0,110100,2,1602,21,26,1,0,111548,3,9291,21,26,1,500,1,103250,1,4399,21,26,4,0,2,143000,2,8062,21,26,4,0,99,78150
,,,,,,,,8,6164,21,26,8,0,72000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2611,22,27,0,0,53102,3,4346,22,27,0,0,0,60304,1,4170,22,27,2,0,0,82800,2,3435,22,27,2,0,0,76700
7,3961,3,5,8,0,1,81000,8,4235,3,5,8,300,80000,6,4320,3,5,8,0,65000,6,4770,3,5,8,0,0,62000,4,2687,3,5,8,0,55000,2,735,3,5,8,200,60900,3,1730,3,5,8,0,0,100800,1,459,3,5,6,0,0,74100,2,2483,3,5,6,0,0,61400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2165,3,5,1,0,1,12300,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8733,3,5,1,400,15000,2,5712,3,5,1,250,39500,,,,,,,,,,,,,,,,,,,,,,,,
7,3895,3,5,8,8000,3,58400,8,4829,3,5,8,9000,77000,6,7591,3,5,8,7000,88500,6,5277,3,5,8,6000,2,93300,4,7348,3,5,8,8400,120000,2,7954,3,5,8,21000,361400,3,2077,3,5,8,18000,1,242000,1,1179,3,5,6,21000,1,372000,,,,,,,,
7,4267,10,13,8,5960,3,62998,8,1250,10,13,8,5500,60050,6,1700,3,5,8,6300,71814,6,4639,3,5,8,5943,3,49222,4,877,3,5,8,6205,49492,2,242,3,5,8,6405,49586,3,1710,3,5,8,6325,3,53484,1,902,3,5,6,6823,1,52736,2,3449,3,5,6,999999,1,36240
7,6924,41,47,8,400,2,54206,,,,,,,,6,8515,23,28,8,1500,234972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401,3,5,14,0,1,23000,2,5979,3,5,14,0,1,60000
7,1901,3,5,0,0,0,172976,8,932,3,5,0,0,153417,6,7874,3,5,0,0,101240,6,5011,3,5,0,0,0,216600,4,6436,3,5,0,0,229250,,,,,,,,3,972,3,5,0,0,0,180200,1,876,3,5,2,0,0,111579,2,546,3,5,2,0,0,137075
7,757,3,5,10,0,0,40000,8,588,3,5,10,0,44100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,233,14,19,8,6000,1,54600,8,417,14,19,8,5000,52900,6,8593,14,19,8,0,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3106,6,9,8,0,1,181000,8,5946,19,24,8,0,196000,6,1785,19,24,8,0,289900,6,4917,19,24,8,0,0,300800,4,6470,19,24,8,0,307000,2,313,19,24,8,0,376188,3,1409,19,24,8,0,0,429824,1,192,19,24,7,0,0,386900,2,1268,19,24,7,0,0,430200
7,3375,22,27,8,500,1,212500,8,6662,22,27,8,200,153000,6,6088,22,27,8,300,189000,6,8037,22,27,8,300,1,140700,4,7084,22,27,8,200,154000,2,3964,22,27,8,100,161100,3,2094,22,27,8,300,4,164800,1,1242,22,27,7,200,2,204300,2,1559,22,27,7,200,0,177200
,,,,,,,,8,5469,26,31,1,70,18642,6,1612,26,31,1,50,17250,6,5849,26,31,1,200,1,101064,4,5556,25,30,1,150,145170,2,541,26,31,1,200,125396,3,1678,26,31,1,2500,1,158150,1,553,22,27,9,4000,3,225874,2,1276,22,27,9,6262,1,240520
,,,,,,,,8,6899,41,47,8,700,16000,6,3225,41,47,97,3000,39153,6,5627,22,27,97,1200,1,3340,4,6573,22,27,97,4000,80000,2,990,22,27,97,4000,66000,3,1763,26,31,97,4000,52,424000,1,949,42,48,14,0,1,10000,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6767,14,19,1,50,34030,2,155,14,19,1,0,28600,3,1324,51,15,1,0,2,6030,1,143,51,15,4,0,1,36018,2,1445,26,31,4,0,10,34062
7,1302,33,38,1,2000,1,98800,8,4847,33,38,1,1500,232816,6,2084,30,35,1,1700,266512,6,6881,30,35,1,2000,1,299456,4,6046,26,31,1,1500,307406,2,8126,26,31,1,2500,273550,3,1795,26,31,1,2600,1,441376,1,799,26,31,4,6500,1,310500,2,1348,26,31,4,6000,1,128534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6732,21,26,1,500,44200,2,521,21,26,1,2800,68248,3,1595,21,26,1,2400,1,74700,1,504,21,26,4,10000,1,176000,2,1629,21,26,4,8400,1,155000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1588,42,48,15,0,52,93397
7,865,24,29,8,0,0,43865,8,112,24,29,8,0,40399,6,1023,24,29,8,0,29500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7457,35,40,8,0,1,18600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,8265,35,40,8,1000,138900,6,7049,35,40,8,500,98120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90,14,19,8,1800,1,73100,8,377,14,19,8,1600,69500,6,239,14,19,8,2100,87362,6,5444,14,19,8,1600,1,50900,4,7501,14,19,8,1800,50674,2,423,14,19,8,1900,65626,,,,,,,,,,,,,,,,,,,,,,,,
7,687,14,19,8,600,2,99100,8,759,14,19,8,500,95000,6,2366,14,19,8,700,82200,6,6049,14,19,8,1000,44,53440,4,6086,14,19,8,850,104480,2,4901,14,19,8,500,88000,3,2625,14,19,8,1200,2,135000,1,2142,14,19,9,500,1,166500,2,945,14,19,9,0,1,96500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2446,14,19,9,0,1,34070,2,1031,14,19,9,0,5,41000
7,1473,14,19,8,0,10,86200,8,1872,14,19,8,0,85000,6,6688,14,19,8,0,105000,6,5816,14,19,8,0,10,187000,4,8270,14,19,8,0,120500,2,8181,14,19,8,0,106000,3,3538,14,19,8,500,5,186000,1,2796,14,19,9,0,0,55000,2,850,14,19,9,0,0,67000
7,1271,14,19,8,960,2,57690,8,1855,14,19,8,14000,73194,6,1212,14,19,8,9855,64959,6,6018,14,19,8,4500,1,65786,4,6662,14,19,8,4800,51364,2,1217,14,19,8,4106,69477,3,2986,14,19,8,4400,2,44590,1,1909,14,19,9,5045,1,32770,2,159,14,19,9,4000,2,40280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2403,14,19,4,0,0,46900,2,944,14,19,4,100,2,74032
7,105,14,19,1,460,1,13640,8,2456,14,19,1,0,13366,6,8602,14,19,1,0,15600,6,7156,14,19,1,0,0,15912,4,1110,14,19,1,0,16764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,3,5,8,0,4,15855,1,4382,14,19,6,0,4,16176,2,1,14,19,6,25,2,33526
7,220,3,5,8,326,1,29746,8,1674,3,5,8,960,24780,6,1149,3,5,8,1100,26448,6,5070,3,5,8,0,1,24390,4,1333,3,5,8,0,24660,2,1325,3,5,8,0,26068,,,,,,,,,,,,,,,,,,,,,,,,
7,2266,32,37,8,0,2,10295,8,2034,32,37,8,0,10542,6,1018,32,37,8,0,7404,6,7110,32,37,8,0,0,0,4,1020,32,37,8,0,8764,2,1017,32,37,8,0,8124,3,2657,32,37,8,0,0,8400,1,1648,32,37,10,0,0,0,2,6399,32,37,10,0,0,8400
7,2504,22,27,99,0,2,53200,8,1565,22,27,99,0,62050,6,2734,22,27,99,0,58500,6,6520,22,27,99,0,0,52600,4,534,22,27,99,0,60550,2,951,22,27,99,0,64500,3,2586,22,27,99,0,0,71400,1,1448,22,27,10,0,0,112300,2,4508,22,27,10,0,0,87230
7,3051,45,51,0,35,2,28800,8,5155,32,37,0,0,30600,6,7803,32,37,0,0,42000,6,8280,32,37,0,0,0,45600,4,8989,32,37,0,0,48000,2,8271,32,37,0,0,76800,3,3637,32,37,0,0,0,49000,1,2698,32,37,14,0,1,50000,2,8946,32,37,14,0,0,50000
7,3190,32,37,8,0,1,31390,8,2874,32,37,8,0,16741,6,505,32,37,8,0,18235,6,7072,32,37,8,0,6,17081,4,491,32,37,8,0,17064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6052,32,37,8,1000,60,29720,8,1581,32,37,8,1200,73586,6,4469,32,37,8,600,25285,6,6304,32,37,8,0,0,20300,4,7786,32,37,8,0,19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6525,9,12,1,0,0,32460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5939,10,13,0,700,0,121500,8,1799,10,13,0,900,146215,6,2884,10,13,0,700,211036,6,998,10,13,0,0,2,56030,4,5304,10,13,0,0,119120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6404,10,13,1,500,71669,3,5550,10,13,1,0,2,32366,1,576,10,13,4,0,0,31236,2,1557,10,13,4,0,0,33480
7,6507,9,12,1,0,0,55000,8,7900,10,13,1,0,48600,6,5000,10,13,1,0,71000,,,,,,,,,4,3684,10,13,1,0,58263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5784,9,12,1,0,1,62524,8,3068,10,13,1,0,58724,6,235,10,13,1,0,85000,6,1592,10,13,1,0,0,160495,4,4298,10,13,1,0,130400,2,5804,10,13,1,0,154500,3,7787,10,13,1,0,0,154700,1,1114,10,13,4,0,0,162012,2,1876,10,13,4,0,0,209362
7,6743,10,13,0,0,0,52000,8,4524,10,13,0,0,72800,6,3287,10,13,0,0,123750,6,4224,10,13,0,0,0,28800,4,4352,10,13,0,0,67500,2,4870,10,13,0,0,105000,3,6662,10,13,0,0,0,82200,1,774,10,13,2,0,0,100000,2,1596,32,37,2,0,0,91006
7,5799,21,26,8,0,0,20900,8,7929,21,26,8,0,28518,6,6977,21,26,8,0,32100,6,915,21,26,8,0,0,32020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6992,21,26,99,3580,1,37300,8,7874,21,26,99,3000,34058,6,1687,21,26,99,2300,19005,6,813,21,26,99,560,3,13000,4,6874,32,37,99,0,10282,,,,,,,,3,7109,21,26,99,1200,2,45967,1,6640,21,26,11,130,46,20865,2,5515,21,26,11,2773,1,41521
7,6667,21,26,8,0,0,12480,8,6593,21,26,8,0,21240,6,5962,21,26,8,0,24000,6,8394,21,26,8,0,0,9528,4,8838,21,26,8,0,33120,2,3350,21,26,8,0,9000,3,9102,21,26,8,0,0,17856,1,8198,21,26,14,0,0,8400,2,4525,21,26,14,0,1,18252
,,,,,,,,8,4065,2,4,0,0,38000,6,7422,2,4,0,0,56200,6,7413,2,4,0,0,0,85105,4,9033,2,4,0,0,88040,2,9000,2,4,0,0,39343,,,,,,,,,1,8936,2,4,1,0,0,28900,2,9047,2,4,1,0,0,37269
,,,,,,,,8,5555,21,26,8,0,34150,6,413,21,26,8,500,43865,6,1474,21,26,8,0,3,11112,4,6883,21,26,8,0,24700,2,7362,21,26,8,0,37200,3,6617,21,26,8,100,2,34000,1,6838,21,26,11,50,3,37300,2,7038,21,26,11,500,2,43400
,,,,,,,,8,7935,21,26,99,0,19254,6,1440,21,26,99,0,8784,6,1021,21,26,99,0,0,17088,4,6978,21,26,99,0,8340,2,7059,21,26,99,0,16388,3,7330,21,26,99,0,0,23000,1,6132,21,26,1,0,0,25800,2,6796,21,26,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9091,9,12,0,0,8880,,,,,,,,,,,,,,,,1,9196,31,36,6,0,1,9274,2,8061,21,26,6,0,0,31600
7,7759,2,4,99,0,0,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1124,32,37,8,700,49148,,,,,,,,,,,,,,,,,,,,,,,,
7,4436,21,26,99,0,1,11500,8,6465,21,26,99,300,24000,6,6655,21,26,99,200,29000,6,2422,3,5,99,100,1,28400,4,4756,3,5,99,0,35006,2,2980,3,5,99,0,10800,3,686,3,5,99,0,8,49467,1,688,3,5,17,0,2,49602,2,1118,3,5,17,200,1,48590
7,591,34,39,8,0,0,20250,8,2837,34,39,8,200,47820,6,639,34,39,8,1370,35230,6,3539,34,39,8,3000,1,33001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2445,34,39,8,50,2,126498,8,2653,34,39,8,100,91708,6,7670,34,39,8,100,92000,6,7338,34,39,8,500,1,108590,4,3843,34,39,8,500,120010,2,6118,34,39,8,500,133010,3,878,34,39,8,500,2,166870,1,2,34,39,15,1000,3,176650,2,1112,34,39,15,250,1,204100
7,3154,4,6,8,3000,6,3219550,8,6957,4,6,8,3300,1055000,6,5160,4,6,8,3000,949934,6,8654,4,6,8,3500,6,1208100,4,2903,4,6,8,7500,2048200,2,7235,4,6,8,7000,859400,3,2072,4,6,8,6000,3,1342200,1,9395,4,6,16,7500,12,1102750,2,183,4,6,16,7000,8,973350
7,2163,36,41,8,7000,2,70348,8,1317,36,41,8,12000,134900,6,2060,36,41,8,5300,80936,6,5890,36,41,8,4800,3,104414,4,711,36,41,8,4800,84269,2,497,36,41,8,3300,74206,3,415,36,41,8,8100,2,48314,1,542,36,41,13,4000,1,62356,2,777,36,41,13,3000,1,44310
7,3452,36,41,0,0,0,28304,8,2589,36,41,0,0,42800,6,5387,46,53,0,0,36000,6,4968,10,13,0,0,0,33800,4,678,10,13,0,0,65323,2,2915,36,41,0,0,51684,3,496,10,13,0,0,0,48600,1,444,10,13,1,0,0,61500,2,302,36,41,1,0,0,93500
,,,,,,,,8,1469,36,41,0,0,27408,6,8183,46,53,0,0,25800,6,6037,36,41,0,0,0,88000,4,1494,36,41,0,0,31891,2,1402,36,41,0,0,93399,3,478,36,41,0,0,0,92502,1,434,36,41,1,0,0,118010,2,433,36,41,1,0,0,158050
7,6389,36,41,8,3600,1,44500,8,2,36,41,8,2400,23300,6,3098,36,41,8,2000,22800,6,2458,36,41,8,0,1,14160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6416,36,41,8,0,0,234814,8,443,36,41,8,300,242250,6,3821,36,41,8,0,253000,6,5681,36,41,8,0,0,154900,4,649,36,41,8,0,136867,2,3588,36,41,8,0,121200,3,4944,36,41,8,0,0,114700,1,4958,36,41,1,0,0,105450,2,4563,36,41,1,2000,0,135300
7,3158,35,40,8,100,1,26035,8,4146,35,40,8,0,27700,6,3897,35,40,8,0,33325,6,5918,35,40,8,0,0,33516,4,49,35,40,8,0,30000,2,2182,35,40,8,0,28000,3,7956,35,40,8,0,0,400,1,6260,35,40,13,0,0,19000,2,9139,35,40,13,0,1,5537
7,7113,36,41,8,500,2,68904,8,8232,36,41,8,1400,68600,6,5111,36,41,8,400,61800,6,8510,36,41,8,0,0,60900,4,1129,36,41,8,0,64040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,5394,36,41,0,0,62000,6,8306,36,41,0,0,0,90000,4,6013,36,41,0,0,28000,2,8556,36,41,0,0,134500,3,5118,36,41,0,0,0,65394,1,8347,36,41,14,0,0,135000,,,,,,,,
7,5124,36,41,0,0,0,95050,8,5745,36,41,0,0,92042,6,4319,36,41,0,0,125002,6,5745,36,41,0,0,1,115060,4,1160,36,41,0,0,103025,2,2769,36,41,0,0,114030,3,6017,36,41,0,0,0,141304,1,5489,36,41,1,0,0,137122,2,7827,36,41,1,0,0,237801
7,6746,36,41,0,35,2,21456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8639,35,40,1,0,0,29000,2,6702,35,40,1,0,99,42000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2541,35,40,8,0,24194,,,,,,,,,,,,,,,,,,,,,,,,
7,4545,35,40,8,1820,1,18000,,,,,,,,,,,,,,,6,6602,35,40,8,0,6,45872,4,2552,35,40,8,0,25188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
